hostName,Order.1.2,Family.1.2,Genus.1.2,IUCN.Status.1.2,Mass.g,Group,parasiteName,ParType,ParPhylum,Prevalence,HostsSampled,SamplingType,HostEnvironment,Citation
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.28,134,Serology,terrestrial,Keet et al 1996b
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.25,134,Serology,terrestrial,Keet et al 1996b
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.17,134,Serology,terrestrial,Keet et al 1996b
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Bacillus anthracis,Bacteria,Firmicutes,NA,3875,NA,terrestrial,Clegg et al. 2007
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Bacillus anthracis,Bacteria,Firmicutes,0.02,491,NA,terrestrial,Cronje et al 2002
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Brucella abortus,Bacteria,Proteobacteria,NA,NA,NA,terrestrial,Ocaido et al 1996
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia connochaeti,Helminth,Nematoda,0.067,45,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia connochaeti,Helminth,Nematoda,0.041,98,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia connochaeti,Helminth,Nematoda,0.071,56,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia connochaeti,Helminth,Nematoda,0.044,158,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,0.98,46,NA,terrestrial,Anderson 1982
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,0.19,42,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,0.2,15,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,0.125,8,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,0.286,7,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,0.17,158,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,0.184,98,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,0.179,56,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia fuelleborni,Helminth,Nematoda,0.133,45,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,0.893,56,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,0.5,8,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,1,7,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,0.898,98,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,0.892,158,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,0.933,45,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,0.905,42,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia hungi,Helminth,Nematoda,0.733,15,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia neitzi,Helminth,Nematoda,0.5,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia neitzi,Helminth,Nematoda,0.14,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia neitzi,Helminth,Nematoda,0.25,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia neitzi,Helminth,Nematoda,0.025,158,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia neitzi,Helminth,Nematoda,0.054,56,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia neitzi,Helminth,Nematoda,0.031,98,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia neitzi,Helminth,Nematoda,0.022,45,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia rotundispiculum,Helminth,Nematoda,NA,5,DirectOther,terrestrial,Ezenwa 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia verrucosa,Helminth,Nematoda,NA,5,DirectOther,terrestrial,Ezenwa 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperia yoshidai,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,0.91,46,NA,terrestrial,Anderson 1982
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,1,3,NA,terrestrial,Boomker et al 1989c
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,NA,5,DirectOther,terrestrial,Ezenwa 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,0.375,8,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,0.857,7,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,1,45,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,0.98,98,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,0.976,42,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,0.949,158,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,0.982,56,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,0.6,15,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hamiltoni,Helminth,Nematoda,0.08,12,NA,terrestrial,Zieger et al 1998b
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.97,46,NA,terrestrial,Anderson 1982
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.77,191,NA,terrestrial,Gallivan et al 1996
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.44,191,NA,terrestrial,Gallivan et al 1996
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.59,191,NA,terrestrial,Gallivan et al 1996
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.2,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.14,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.25,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.8,15,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.735,98,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.75,56,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.714,42,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.625,8,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.81,158,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,1,7,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.978,45,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.37,49,NA,terrestrial,Pletcher et al 1988
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.38,49,NA,terrestrial,Pletcher et al 1988
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.4,49,NA,terrestrial,Pletcher et al 1988
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cooperioides hepaticae,Helminth,Nematoda,0.33,12,NA,terrestrial,Zieger et al 1998b
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Cotylophoron cotylophorum,Helminth,Platyhelminthes,0.89,46,NA,terrestrial,Anderson 1982
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,NA,36,NA,terrestrial,Horak 1982
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.8,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.85,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.75,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,NA,65,NA,terrestrial,Horak et al 1995b
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.617,60,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.333,12,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.714,21,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.911,45,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.746,63,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.958,24,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.88,45,NA,terrestrial,Matthee et al 1998
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia aepycerus,Arthropod,Arthropoda,0.88,45,NA,terrestrial,Matthee et al 1998
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,NA,36,NA,terrestrial,Horak 1982
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,NA,65,NA,terrestrial,Horak et al 1995b
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,0.283,60,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,0.417,12,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,0.0476,21,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,1,4,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,0.644,45,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,0.746,63,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,0.458,24,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,0.22,45,NA,terrestrial,Matthee et al 1998
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Damalinia elongata,Arthropod,Arthropoda,0.22,45,NA,terrestrial,Matthee et al 1998
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Dictyocaulus viviparus,Helminth,Nematoda,0.5,2,NA,terrestrial,Boomker et al 1989c
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Ehrlichia ruminantium,Bacteria,Proteobacteria,0.33,3,NA,terrestrial,Kock et al 1995a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Ephemerovirus Bovine ephemeral fever virus,Virus,RNA virus,0.01,192,Serology,terrestrial,Anderson & Rowe 1998
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Ephemerovirus Bovine ephemeral fever virus,Virus,RNA virus,0.5,2,Serology,terrestrial,Hamblin et al 1990
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Escherichia coli,Bacteria,Proteobacteria,0.9138,NA,DirectFecal,terrestrial,Mariano et al 2009
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Fasciola gigantica,Helminth,Platyhelminthes,0.0052,191,NA,terrestrial,Gallivan et al 1996
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Fasciola gigantica,Helminth,Platyhelminthes,0.01,191,NA,terrestrial,Gallivan et al 1996
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Fasciola hepatica,Helminth,Platyhelminthes,NA,NA,NA,terrestrial,Ocaido et al 1999
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Gaigeria pachyscelis,Helminth,Nematoda,0.98,46,NA,terrestrial,Anderson 1982
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Gaigeria pachyscelis,Helminth,Nematoda,0.5,2,NA,terrestrial,Boomker et al 1989c
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Gaigeria pachyscelis,Helminth,Nematoda,0.33,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Gaigeria pachyscelis,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Gaigeria pachyscelis,Helminth,Nematoda,0.71,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Gaigeria pachyscelis,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Gaigeria pachyscelis,Helminth,Nematoda,0.6,7,NA,terrestrial,Horak et al 1983a
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Gaigeria pachyscelis,Helminth,Nematoda,0.08,12,NA,terrestrial,Zieger et al 1998b
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Haemaphysalis aciculifer,Arthropod,Arthropoda,0.0167,60,DirectOther,terrestrial,Horak et al 2003
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Haemaphysalis leachi,Arthropod,Arthropoda,0.006,155,NA,terrestrial,Gallivan and Surgeoner 1995
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Haemonchus bedfordi,Helminth,Nematoda,1,46,NA,terrestrial,Anderson 1982
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Haemonchus bedfordi,Helminth,Nematoda,0.067,15,DirectOther,terrestrial,Negovetich et al 2006
Aepyceros_melampus,Cetartiodactyla,Bovidae,Aepyceros,LC,52500.1,ungulates,Haemonchus bedfordi,Helminth,Nematoda,0.02,98,DirectOther,terrestrial,Negovetich et al 2006
